hour,total_checkouts,total_pageviews,FB_Conversion_Rate,average_order_value,FB_CTR,discounts,total_sales_lag1,total_sales_lag7,total_sales_rolling_mean
2022-01-12,0.5833333333333334,41.958333333333336,0.021428571428571398,53.64000000000001,2.021726,-14.5,8051.0,2621.0,6340.285714285715
2022-01-13,0.75,49.041666666666664,0.044117647058823505,62.483,1.735882,-23.416666666666668,7280.0,1280.0,7531.571428571428
2022-01-14,0.5,37.375,0.0521739130434782,54.67499999999999,1.765415,-22.125,9619.0,1859.0,8249.714285714286
2022-01-15,0.5,50.875,0.0259740259740259,47.885,2.20741,-15.583333333333334,6886.0,5588.0,8541.857142857143
2022-01-16,0.8333333333333334,55.875,0.0357142857142857,52.802,2.150988,-13.416666666666666,7633.0,11440.0,8181.571428571428
2022-01-17,0.375,45.416666666666664,0.0168539325842696,43.012,2.016774,-10.25,8918.0,8884.0,7683.714285714285
2022-01-18,0.7916666666666666,59.083333333333336,0.04545454545454539,49.07500000000001,1.549593,-10.916666666666666,5399.0,8051.0,7523.428571428572
2022-01-19,0.5833333333333334,50.25,0.044117647058823505,49.469,1.451416,-8.25,6929.0,7280.0,7290.571428571428
2022-01-20,0.5,47.666666666666664,0.04347826086956521,42.74100000000001,1.639457,-12.5,5650.0,9619.0,6728.428571428572
2022-01-21,0.3333333333333333,30.541666666666668,0.0283018867924528,44.14000000000001,1.479763,-11.25,5684.0,6886.0,6304.428571428572
2022-01-22,0.2916666666666667,35.791666666666664,0.0212765957446808,46.279,1.79617,-7.291666666666667,3918.0,7633.0,5819.714285714285
2022-01-23,0.625,44.958333333333336,0.05095541401273881,40.699,1.730977,-7.333333333333333,4240.0,8918.0,4962.857142857143
2022-01-24,0.4583333333333333,38.166666666666664,0.05228758169934641,42.544,1.7599410000000002,-13.333333333333334,2920.0,5399.0,4549.0
2022-01-25,0.25,32.5,0.0137931034482758,60.681999999999995,1.812781,-1.125,2502.0,6929.0,3697.285714285714
2022-01-26,0.125,22.541666666666668,0.0248447204968944,39.98,2.040153,-6.333333333333333,967.0,5650.0,2958.5714285714284
2022-01-27,0.08333333333333333,17.833333333333332,0.0053475935828877,35.148,2.108411,-0.08333333333333333,479.0,5684.0,2175.5714285714284
2022-01-28,0.16666666666666666,19.625,0.0,65.83,1.848712,-0.2916666666666667,203.0,3918.0,1644.0
2022-01-29,0.125,17.541666666666668,0.0,45.907999999999994,1.8442300000000003,-0.8333333333333334,197.0,4240.0,1088.7142857142858
2022-01-30,0.08333333333333333,14.708333333333334,0.0069444444444444,80.47,2.076419,-0.20833333333333334,353.0,2920.0,728.7142857142857
2022-01-31,0.08333333333333333,15.916666666666666,0.0,58.0,1.528053,0.0,400.0,2502.0,387.85714285714283
2022-02-01,0.0,10.958333333333334,0.03125,79.24,1.6517159999999997,-1.2916666666666667,116.0,967.0,328.85714285714283
2022-02-02,0.0,11.0,0.0,147.0,1.86628,0.0,554.0,479.0,281.42857142857144
2022-02-03,0.041666666666666664,12.291666666666666,0.0166666666666666,80.752,1.644683,-0.25,147.0,203.0,310.0
2022-02-04,0.08333333333333333,12.583333333333334,0.04,35.88,1.814725,-0.25,403.0,197.0,292.0
2022-02-05,0.041666666666666664,13.958333333333334,0.010204081632653,58.744,1.772333,-0.2916666666666667,71.0,353.0,300.0
2022-02-06,0.08333333333333333,11.375,0.0113636363636363,58.888,1.854749,-0.25,409.0,400.0,293.14285714285717
2022-02-07,0.08333333333333333,10.541666666666666,0.0253164556962025,28.515,1.738722,0.0,352.0,116.0,284.7142857142857
2022-02-08,0.0,14.041666666666666,0.0,0.0,1.93335,0.0,57.0,554.0,193.57142857142858
2022-02-09,0.0,13.958333333333334,0.0491803278688524,39.0,3.18371,0.0,-84.0,147.0,183.71428571428572
2022-02-10,0.08333333333333333,11.125,0.1344841429144921,39.0,2.214471,-1.625,78.0,403.0,142.85714285714286
2022-02-11,0.041666666666666664,14.333333333333334,0.5581395348837209,78.0,2.666319,0.0,117.0,71.0,166.14285714285714
2022-02-12,0.041666666666666664,9.541666666666666,0.1526315789473684,68.25,2.912832,0.0,234.0,409.0,144.0
2022-02-13,0.125,13.083333333333334,0.0943396226415094,104.0,1.440768,0.0,254.0,352.0,138.28571428571428
2022-02-14,0.041666666666666664,10.375,0.0,101.40000000000002,0.9895390000000001,0.0,312.0,57.0,202.57142857142858
2022-02-15,0.08333333333333333,9.875,0.0,108.27,0.936508,-0.16666666666666666,507.0,-84.0,291.85714285714283
2022-02-16,0.041666666666666664,8.708333333333334,0.0,104.0,1.136037,0.0,541.0,78.0,321.42857142857144
2022-02-17,0.0,7.916666666666667,0.0,78.0,1.020715,0.0,285.0,117.0,308.7142857142857
2022-02-18,0.0,8.333333333333334,0.0,78.0,0.809199,0.0,28.0,234.0,286.42857142857144
2022-02-19,0.041666666666666664,8.458333333333334,0.02,39.0,1.244534,0.0,78.0,254.0,255.71428571428572
2022-02-20,0.041666666666666664,7.416666666666667,0.0,39.0,1.039805,0.0,39.0,312.0,216.71428571428572
2022-02-21,0.041666666666666664,10.791666666666666,0.0,56.16,1.108917,-0.16666666666666666,39.0,507.0,160.28571428571428
2022-02-22,0.16666666666666666,10.375,0.0,53.625,1.225383,-1.625,112.0,541.0,140.14285714285714
2022-02-23,0.08333333333333333,8.416666666666666,0.0,54.369,1.120972,-0.4166666666666667,400.0,285.0,192.57142857142858
2022-02-24,0.4166666666666667,14.25,0.1111111111111111,86.666,1.3499480000000001,0.0,652.0,28.0,290.2857142857143
2022-02-25,0.125,8.5,0.10000000000000002,72.977,0.948104,-2.875,712.0,78.0,424.85714285714283
2022-02-26,0.20833333333333334,11.458333333333334,0.0588235294117647,76.736,1.5276889999999999,-1.125,1020.0,39.0,660.4285714285714
2022-02-27,0.20833333333333334,12.708333333333334,0.074074074074074,81.9,2.477764,0.0,1688.0,39.0,888.8571428571429
2022-02-28,0.125,11.416666666666666,0.0,73.09,1.416049,-0.625,1638.0,112.0,987.7142857142857
2022-03-01,0.08333333333333333,7.583333333333333,0.0,85.8,1.459035,0.0,804.0,400.0,1053.142857142857
2022-03-02,0.20833333333333334,10.0,0.0,101.782,1.380898,-3.875,858.0,652.0,1236.0
2022-03-03,0.041666666666666664,6.5,0.0,74.0,1.3636360000000003,-1.0416666666666667,1932.0,712.0,1303.4285714285713
2022-03-04,0.0,4.083333333333333,0.0,76.866,1.630435,-2.0416666666666665,1184.0,1020.0,1256.4285714285713
2022-03-05,0.0,4.833333333333333,0.0,69.333,1.6898609999999998,0.0,691.0,1688.0,1104.4285714285713
2022-03-06,0.08333333333333333,9.75,0.0,89.935,0.81716,-1.9583333333333333,624.0,1638.0,1136.2857142857142
2022-03-07,0.041666666666666664,6.875,0.0769230769230769,67.193,1.575456,-1.875,1861.0,804.0,1165.2857142857142
2022-03-08,0.16666666666666666,6.375,0.0769230769230769,72.823,1.512456,-0.4166666666666667,1007.0,858.0,1214.0
2022-03-09,0.08333333333333333,7.666666666666667,0.1111111111111111,69.642,1.597676,0.0,1199.0,1932.0,1077.2857142857142
2022-03-10,0.08333333333333333,7.875,0.0,67.363,1.56658,0.0,975.0,1184.0,1014.0
2022-03-11,0.041666666666666664,4.416666666666667,0.0,65.166,1.057269,-0.75,741.0,691.0,1079.857142857143
2022-03-12,0.041666666666666664,8.875,0.05000000000000001,85.195,2.580645,-0.75,1152.0,624.0,1221.7142857142858
2022-03-13,0.08333333333333333,7.666666666666667,0.0,90.663,1.076233,-1.3333333333333333,1617.0,1861.0,1240.7142857142858
2022-03-14,0.08333333333333333,7.958333333333333,0.0,48.0,0.930233,0.0,1994.0,1007.0,1186.0
2022-03-15,0.125,9.875,0.0,72.31,0.893744,-6.083333333333333,624.0,1199.0,1210.7142857142858
2022-03-16,0.041666666666666664,3.0416666666666665,0.0,47.23,1.193756,-0.4166666666666667,1372.0,975.0,1159.142857142857
2022-03-17,0.041666666666666664,8.166666666666666,0.0625,73.125,1.693719,0.0,614.0,741.0,1136.857142857143
2022-03-18,0.0,5.75,0.0,67.6,1.117799,-0.625,585.0,1152.0,1059.142857142857
2022-03-19,0.041666666666666664,5.583333333333333,0.0,52.0,1.6393440000000001,-1.625,608.0,1617.0,917.2857142857143
2022-03-20,0.16666666666666666,10.333333333333334,0.10000000000000002,60.93699999999999,0.890373,0.0,624.0,1994.0,760.5714285714286
2022-03-21,0.125,9.625,0.10000000000000002,55.35999999999999,1.00077,-0.16666666666666666,897.0,624.0,782.1428571428571
2022-03-22,0.041666666666666664,5.75,0.0,42.9,1.146351,0.0,775.0,1372.0,647.4285714285714
2022-03-23,0.125,7.625,0.0,71.5,0.919037,0.0,429.0,614.0,682.2857142857143
2022-03-24,0.375,17.708333333333332,0.0,91.741,0.645161,-2.8333333333333335,858.0,585.0,978.4285714285714
2022-03-25,0.125,7.291666666666667,0.0,112.666,0.893946,0.0,2658.0,608.0,1175.7142857142858
2022-03-26,0.25,9.541666666666666,0.0,65.187,0.617999,-0.4166666666666667,1989.0,624.0,1235.5714285714287
2022-03-27,0.125,8.208333333333334,0.0,113.608,0.791236,0.0,1043.0,897.0,1480.7142857142858
2022-03-28,0.125,6.208333333333333,0.0,83.2,0.918485,-1.625,2613.0,775.0,1548.2857142857142
2022-03-29,0.08333333333333333,6.0,0.0,53.733,0.576369,-2.4583333333333335,1248.0,429.0,1555.857142857143
2022-03-30,0.041666666666666664,5.166666666666667,0.3,84.967,1.3643659999999997,-6.541666666666667,482.0,858.0,1687.7142857142858
2022-03-31,0.041666666666666664,9.583333333333334,0.0,114.829,1.319044,-13.791666666666666,1781.0,2658.0,1783.142857142857
2022-04-01,0.0,4.125,0.0,74.454,1.526718,-3.0,3326.0,1989.0,1615.7142857142858
2022-04-02,0.08333333333333333,6.541666666666667,0.0,94.575,1.161369,-6.083333333333333,817.0,1043.0,1628.4285714285713
2022-04-03,0.16666666666666666,13.125,0.1818181818181818,56.18800000000001,1.4747189999999997,-2.9166666666666665,1132.0,2613.0,1383.2857142857142
2022-04-04,0.08333333333333333,10.541666666666666,0.0,45.816,1.257862,-3.8333333333333335,897.0,1248.0,1279.857142857143
2022-04-05,0.08333333333333333,9.083333333333334,0.0,56.202,1.113173,-4.625,524.0,482.0,1356.4285714285713
2022-04-06,0.08333333333333333,9.041666666666666,0.0,65.58,1.1883,-3.7916666666666665,1018.0,1781.0,1232.7142857142858
2022-04-07,0.125,8.958333333333334,0.0,60.03,1.467269,-2.7916666666666665,915.0,3326.0,885.8571428571429
2022-04-08,0.041666666666666664,5.583333333333333,0.0588235294117647,41.171,1.174377,-268.25,898.0,817.0,845.4285714285714
2022-04-09,0.08333333333333333,6.916666666666667,0.0,51.01500000000001,1.2394,-1.7916666666666667,534.0,1132.0,749.0
2022-04-10,0.16666666666666666,13.708333333333334,0.04347826086956521,50.442,1.236218,-3.125,457.0,897.0,742.7142857142857
2022-04-11,0.125,9.083333333333334,0.0,53.78799999999999,1.723478,-1.7916666666666667,853.0,524.0,744.4285714285714
2022-04-12,0.08333333333333333,6.291666666666667,0.1111111111111111,48.36600000000001,1.113586,-1.1666666666666667,536.0,1018.0,633.2857142857143
2022-04-13,0.0,5.5,0.25,52.296,1.675552,-1.875,240.0,915.0,562.1428571428571
2022-04-14,0.0,6.333333333333333,0.0,59.817,1.184669,-1.75,417.0,898.0,510.42857142857144
2022-04-15,0.0,3.875,0.0,56.828,1.531394,-1.1666666666666667,536.0,534.0,490.85714285714283
2022-04-16,0.041666666666666664,8.166666666666666,0.0,72.79,1.7316019999999999,-0.375,397.0,457.0,442.14285714285717
2022-04-17,0.041666666666666664,6.916666666666667,0.0,35.147,0.985545,-0.5416666666666666,116.0,853.0,340.2857142857143
2022-04-18,0.125,11.458333333333334,0.0,70.2,1.7316019999999999,-0.875,140.0,536.0,293.7142857142857
2022-04-19,0.125,6.75,0.0,35.1,1.378858,-0.25,210.0,240.0,269.42857142857144
2022-04-20,0.0,5.041666666666667,0.0,38.095,1.601831,-0.041666666666666664,70.0,417.0,220.71428571428572
2022-04-21,0.0,2.7083333333333335,0.0,35.721,1.09589,-2.375,76.0,536.0,174.57142857142858
2022-04-22,0.08333333333333333,9.708333333333334,0.20000000000000004,80.188,1.610018,-4.833333333333333,213.0,397.0,277.7142857142857
2022-04-23,0.08333333333333333,9.0,0.2727272727272727,64.383,1.29376,-10.791666666666666,1119.0,116.0,590.8571428571429
2022-04-24,0.20833333333333334,13.25,0.10000000000000002,78.03,1.537698,-9.416666666666666,2308.0,140.0,871.1428571428571
2022-04-25,0.041666666666666664,6.25,0.0666666666666666,65.1,0.985477,-8.208333333333334,2102.0,210.0,1128.5714285714287
2022-04-26,0.125,9.666666666666666,0.0,59.169999999999995,1.8331229999999998,-0.2916666666666667,2012.0,70.0,1262.142857142857
2022-04-27,0.16666666666666666,9.041666666666666,0.25,86.277,1.267606,-147.41666666666666,1005.0,76.0,1464.2857142857142
2022-04-28,0.125,7.25,0.0,59.169999999999995,0.8886569999999999,-174.04166666666666,1491.0,213.0,1611.2857142857142
2022-04-29,0.08333333333333333,7.416666666666667,0.037037037037037,69.727,1.369369,-5.041666666666667,1242.0,1119.0,1550.857142857143
2022-04-30,0.0,5.916666666666667,0.0,67.511,1.726568,-1.7916666666666667,696.0,2308.0,1404.2857142857142
2022-05-01,0.125,11.083333333333334,0.0344827586206896,61.189,0.918063,-0.75,1282.0,2102.0,1296.142857142857
2022-05-02,0.041666666666666664,9.583333333333334,0.064516129032258,55.565,1.058201,-0.2916666666666667,1345.0,2012.0,1135.7142857142858
2022-05-03,0.125,11.25,0.0,67.63,1.318868,-0.16666666666666666,889.0,1005.0,1069.4285714285713
2022-05-04,0.25,15.083333333333334,0.1111111111111111,51.330000000000005,1.323452,-0.9583333333333334,541.0,1491.0,976.0
2022-05-05,0.08333333333333333,9.541666666666666,0.047619047619047596,55.572,0.9208630000000001,-0.5,837.0,1242.0,885.7142857142857
2022-05-06,0.0,8.333333333333334,0.0,54.1,1.226667,-0.20833333333333334,610.0,696.0,863.5714285714286
2022-05-07,0.041666666666666664,6.041666666666667,0.0,72.555,1.09447,-0.4166666666666667,541.0,1282.0,773.7142857142857
2022-05-08,0.08333333333333333,12.5,0.032258064516129,50.56199999999999,1.337105,-0.4166666666666667,653.0,1345.0,697.1428571428571
2022-05-09,0.041666666666666664,5.666666666666667,0.0,51.0,0.9510489999999999,0.0,809.0,889.0,664.8571428571429
2022-05-10,0.125,6.75,0.03125,58.5,1.428571,0.0,663.0,541.0,654.4285714285714
2022-05-11,0.0,7.083333333333333,0.0,52.0,1.196762,0.0,468.0,837.0,579.4285714285714
2022-05-12,0.25,12.583333333333334,0.0,85.35700000000001,0.916808,-1.1666666666666667,312.0,610.0,833.7142857142857
2022-05-13,0.375,17.25,0.05000000000000001,76.022,1.107716,-1.125,2390.0,541.0,1114.2857142857142
2022-05-14,0.125,10.375,0.04,104.907,1.468625,-0.5833333333333334,2505.0,653.0,1425.5714285714287
2022-05-15,0.08333333333333333,10.291666666666666,0.1304347826086956,71.952,1.18997,-0.4166666666666667,2832.0,809.0,1525.857142857143
2022-05-16,0.20833333333333334,9.708333333333334,0.0,79.677,1.5934540000000001,-1.2083333333333333,1511.0,663.0,1761.142857142857
2022-05-17,0.2916666666666667,13.125,0.09523809523809519,86.556,1.47585,-0.9583333333333334,2310.0,468.0,1941.4285714285713
2022-05-18,0.08333333333333333,6.5,0.0,89.358,1.378579,-8.791666666666666,1730.0,312.0,2117.0
2022-05-19,0.08333333333333333,7.375,0.0,71.89,1.247834,-0.7083333333333334,1541.0,2390.0,1996.142857142857
2022-05-20,0.125,8.333333333333334,0.0,62.088,1.164254,-0.16666666666666666,1544.0,2505.0,1771.2857142857142
2022-05-21,0.0,9.791666666666666,0.0,49.733,1.678657,-1.6666666666666667,931.0,2832.0,1489.0
2022-05-22,0.25,15.333333333333334,0.027777777777777696,73.5,1.508408,0.0,856.0,1511.0,1546.142857142857
2022-05-23,0.041666666666666664,6.25,0.04347826086956521,55.055,0.868455,-1.7916666666666667,1911.0,2310.0,1404.857142857143
2022-05-24,0.16666666666666666,12.125,0.0,58.5,0.9126790000000001,-6.5,1321.0,1730.0,1274.7142857142858
2022-05-25,0.08333333333333333,9.458333333333334,0.0357142857142857,80.542,1.06141,-0.375,819.0,1541.0,1365.142857142857
2022-05-26,0.125,10.416666666666666,0.0,70.571,1.203369,0.0,2174.0,1544.0,1356.2857142857142
2022-05-27,0.16666666666666666,9.875,0.0303030303030303,69.519,1.499847,-5.916666666666667,1482.0,931.0,1481.4285714285713
2022-05-28,0.20833333333333334,8.125,0.0833333333333333,72.15,1.4840989999999998,0.0,1807.0,856.0,1565.2857142857142
2022-05-29,0.041666666666666664,6.916666666666667,0.04347826086956521,83.942,1.208824,-1.0,1443.0,1911.0,1556.0
2022-05-30,0.375,15.333333333333334,0.16,86.843,1.410398,-0.5,1846.0,1321.0,1677.2857142857142
2022-05-31,0.16666666666666666,8.5,0.09523809523809519,69.873,1.111761,-33.75,2170.0,819.0,1789.7142857142858
2022-06-01,0.20833333333333334,23.625,0.0384615384615384,75.269,2.7130570000000005,-82.16666666666667,1606.0,2174.0,2070.0
2022-06-02,0.3333333333333333,20.25,0.03125,67.841,0.7139669999999999,-2.875,4136.0,1482.0,2200.8571428571427
2022-06-03,0.20833333333333334,17.958333333333332,0.0461538461538461,61.91400000000001,0.8141729999999999,-4.333333333333333,2398.0,1807.0,2216.1428571428573
2022-06-04,0.2916666666666667,22.208333333333332,0.0394736842105263,69.272,0.864801,-4.25,1914.0,1443.0,2385.285714285714
2022-06-05,0.0,15.416666666666666,0.0405405405405405,65.142,0.825339,-4.583333333333333,2627.0,1846.0,2511.4285714285716
2022-06-06,0.3333333333333333,21.5,0.1228070175438596,73.857,0.7840089999999998,-5.0,2729.0,2170.0,2981.285714285714
2022-06-07,0.125,12.208333333333334,0.1034482758620689,80.975,0.7601590000000001,-2.375,5459.0,1606.0,3070.0
2022-06-08,0.08333333333333333,18.041666666666668,0.0677966101694915,67.38,0.8386520000000001,-6.333333333333333,2227.0,4136.0,2719.1428571428573
2022-06-09,0.041666666666666664,12.375,0.0612244897959183,67.432,0.586701,-5.0,1680.0,2398.0,2626.285714285714
2022-06-10,0.4166666666666667,16.125,0.04347826086956521,80.397,0.631304,-0.625,1748.0,1914.0,2559.0
2022-06-11,0.16666666666666666,15.208333333333334,0.0689655172413793,72.756,0.689381,-4.458333333333333,1443.0,2627.0,2487.285714285714
2022-06-12,0.20833333333333334,18.416666666666668,0.0617283950617283,68.675,0.866345,-3.625,2125.0,2729.0,2410.714285714286
2022-06-13,0.25,19.291666666666668,0.048780487804878,66.225,0.752716,-11.541666666666666,2193.0,5459.0,1960.142857142857
2022-06-14,0.041666666666666664,8.041666666666666,0.2291666666666666,60.005,0.676913,-3.3333333333333335,2305.0,2227.0,1870.4285714285713
2022-06-15,0.08333333333333333,14.0,0.06,56.07500000000001,0.744301,-3.9583333333333335,1599.0,1680.0,1814.0
2022-06-16,0.4166666666666667,16.958333333333332,0.0571428571428571,71.268,0.684872,-4.5,1285.0,1748.0,2115.8571428571427
2022-06-17,0.2916666666666667,15.333333333333334,0.075,74.734,0.769231,-4.125,3861.0,1443.0,2363.4285714285716
2022-06-18,0.125,13.458333333333334,0.0136986301369863,92.622,3.459668,-2.7916666666666665,3176.0,2125.0,2545.5714285714284
2022-06-19,0.2916666666666667,23.416666666666668,0.0103092783505154,80.784,1.245667,-3.9583333333333335,3400.0,2193.0,2959.1428571428573
2022-06-20,0.25,17.125,0.0289855072463768,78.773,1.261318,-4.625,5088.0,2305.0,3220.285714285714
2022-06-21,0.16666666666666666,13.625,0.0625,73.37,1.18125,-5.125,4133.0,1599.0,3441.5714285714284
2022-06-22,0.20833333333333334,11.208333333333334,0.064516129032258,76.792,1.385681,-3.0833333333333335,3148.0,1285.0,3608.714285714286
2022-06-23,0.25,11.791666666666666,0.0714285714285714,77.173,1.025364,-2.8333333333333335,2455.0,3861.0,3477.0
2022-06-24,0.08333333333333333,14.75,0.027027027027027,86.19,1.104247,-3.875,2939.0,3176.0,3388.0
2022-06-25,0.20833333333333334,17.208333333333332,0.0555555555555555,86.274,1.114818,-8.75,2553.0,3400.0,3383.5714285714284
2022-06-26,0.125,18.458333333333332,0.056338028169014,67.708,1.597052,-5.541666666666667,3369.0,5088.0,3028.285714285714
2022-06-27,0.20833333333333334,13.625,0.05000000000000001,71.334,0.971717,-4.541666666666667,2601.0,4133.0,2901.285714285714
2022-06-28,0.125,11.916666666666666,0.0294117647058823,78.488,0.987369,-4.166666666666667,3244.0,3148.0,2787.714285714286
2022-06-29,0.041666666666666664,10.125,0.09375,85.51,1.147489,-12.5,2353.0,2455.0,3017.1428571428573
2022-06-30,0.16666666666666666,17.75,0.08823529411764701,82.906,1.021618,-5.916666666666667,4061.0,2939.0,3183.285714285714
2022-07-01,0.041666666666666664,12.833333333333334,0.0,88.45800000000001,4.451676,-0.5,4102.0,2553.0,3273.4285714285716
2022-07-02,0.125,9.541666666666666,0.0833333333333333,83.091,1.484767,-1.5416666666666667,3184.0,3369.0,3337.8571428571427
2022-07-03,0.20833333333333334,22.166666666666668,0.027027027027027,74.931,2.108267,-1.2916666666666667,3820.0,2601.0,3351.285714285714
2022-07-04,0.0,15.25,0.027027027027027,71.893,1.255619,-2.7083333333333335,2695.0,3244.0,3329.285714285714
2022-07-05,0.125,13.583333333333334,0.072463768115942,68.937,1.104454,-15.791666666666666,3090.0,2353.0,3278.4285714285716
2022-07-06,0.125,12.5,0.08695652173913042,74.325,1.4880950000000002,-1.25,1997.0,4061.0,3016.5714285714284
2022-07-07,0.08333333333333333,11.708333333333334,0.0588235294117647,82.997,1.267388,-3.375,2228.0,4102.0,2881.0
2022-07-08,0.041666666666666664,9.083333333333334,0.0784313725490196,66.35,1.3384860000000003,-1.375,3153.0,3184.0,2549.1428571428573
2022-07-09,0.08333333333333333,15.083333333333334,0.0694444444444444,80.604,1.7283,-2.4166666666666665,861.0,3820.0,2424.0
2022-07-10,0.08333333333333333,15.208333333333334,0.1020408163265306,80.849,1.8252619999999997,-2.0416666666666665,2944.0,2695.0,2460.4285714285716
2022-07-11,0.2916666666666667,22.666666666666668,0.054054054054054,73.064,1.112595,-3.3333333333333335,2950.0,3090.0,2603.1428571428573
2022-07-12,0.20833333333333334,11.333333333333334,0.0833333333333333,76.86,1.370465,-167.91666666666666,4089.0,1997.0,2833.5714285714284
2022-07-13,0.125,15.916666666666666,0.0655737704918032,82.178,1.025573,-2.1666666666666665,3610.0,2228.0,2914.0
2022-07-14,0.16666666666666666,16.541666666666668,0.027027027027027,67.56,0.94958,-6.375,2791.0,3153.0,2853.5714285714284
2022-07-15,0.16666666666666666,14.0,0.0405405405405405,69.44,1.027259,-11.75,2730.0,861.0,3052.285714285714
2022-07-16,0.16666666666666666,13.666666666666666,0.04347826086956521,62.424,1.157732,-7.708333333333333,2252.0,2944.0,2916.8571428571427
2022-07-17,0.2916666666666667,19.75,0.04395604395604389,70.333,1.30731,-1.375,1996.0,2950.0,2796.5714285714284
2022-07-18,0.08333333333333333,12.125,0.0746268656716417,61.395999999999994,0.761155,-9.708333333333334,2108.0,4089.0,2618.8571428571427
2022-07-19,0.16666666666666666,10.666666666666666,0.0405405405405405,54.155,0.8032499999999999,-9.625,2845.0,3610.0,2342.714285714286
2022-07-20,0.16666666666666666,12.541666666666666,0.0,65.359,0.716898,-9.791666666666666,1677.0,2791.0,2233.0
2022-07-21,0.16666666666666666,12.083333333333334,0.0491803278688524,72.09,0.977121,-3.25,2023.0,2730.0,2177.285714285714
2022-07-22,0.16666666666666666,10.791666666666666,0.0909090909090909,55.178,0.8204949999999999,-13.625,2340.0,2252.0,2059.5714285714284
2022-07-23,0.0,6.583333333333333,0.0208333333333333,78.878,0.818889,-0.9583333333333334,1428.0,1996.0,1954.5714285714287
2022-07-24,0.16666666666666666,15.666666666666666,0.012820512820512798,70.233,1.149276,-1.875,1261.0,2108.0,2014.142857142857
2022-07-25,0.125,11.833333333333334,0.0517241379310344,87.57599999999998,0.826547,-0.9583333333333334,2525.0,2845.0,1877.2857142857142
2022-07-26,0.08333333333333333,8.583333333333334,0.0344827586206896,60.454,0.882523,-2.0,1887.0,1677.0,1853.2857142857142
2022-07-27,0.041666666666666664,11.0,0.023809523809523798,85.316,0.632763,-5.125,1509.0,2023.0,1914.142857142857
2022-07-28,0.125,14.708333333333334,0.0816326530612244,75.246,1.163249,-4.666666666666667,2449.0,2340.0,1908.857142857143
2022-07-29,0.08333333333333333,12.208333333333334,0.0425531914893617,88.818,1.082667,-1.0,2303.0,1428.0,2079.5714285714284
2022-07-30,0.16666666666666666,10.333333333333334,0.047619047619047596,73.475,0.8331969999999999,-2.375,2623.0,1261.0,2214.0
2022-07-31,0.25,17.75,0.0,76.659,0.903809,-1.2083333333333333,2202.0,2525.0,2427.8571428571427
2022-08-01,0.125,14.208333333333334,0.0,72.397,0.85885,-48.0,4022.0,1887.0,2416.5714285714284
2022-08-02,0.16666666666666666,15.458333333333334,0.029850746268656702,104.66000000000001,1.227041,-5.166666666666667,1808.0,1509.0,2567.285714285714
2022-08-03,0.16666666666666666,15.291666666666666,0.0784313725490196,118.861,1.023739,-3.25,2564.0,2449.0,2556.714285714286
2022-08-04,0.125,12.041666666666666,0.0392156862745098,64.534,1.0601,-2.4583333333333335,2375.0,2303.0,2402.714285714286
2022-08-05,0.041666666666666664,13.083333333333334,0.04347826086956521,93.08,1.8426859999999998,-1.875,1225.0,2623.0,2227.1428571428573
2022-08-06,0.08333333333333333,10.25,0.0204081632653061,80.714,1.470588,-2.0,1394.0,2202.0,2200.4285714285716
2022-08-07,0.08333333333333333,13.166666666666666,0.0158730158730158,64.642,1.553672,-0.7083333333333334,2015.0,4022.0,1773.4285714285713
